Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50
0.22526192851028057,0.41618640212670305,-1.4962595551626912,0.9098893898446283,-0.7191308189188198,1.850057593610407,1.4642095136330369,2.3031269560188865,1.6546843152446271,-0.9165429359624208,1.9730072188206298,0.8582218770421693,-1.833722575720979,0.023294057736284235,0.4143425632340229,-0.03455348339590613,0.04583550153471119,-0.8850447889341222,0.6788284023703651,0.8434275658607605,0.510259608892419,0.9969822943863461,0.4968102439426585,0.1240235974399197,0.5200709058062051,1.3871557466770288,-0.2230204592280739,0.24329583100849483,0.0013570335107326496,-1.1782245536312996,-0.873529454266035,-0.8700186370146099,-2.0121461168000923,0.0017315906312789895,1.5440538702584221,1.8309098579628615,-0.18750987573921793,-1.046491366232637,-1.0696003983575904,0.015725235639050008,0.2741367650428955,-0.3942573448837521,-2.2898879125361904,0.1425289353029279,-0.2564304775035131,-0.2481793323699488,-1.421283845095065,-2.1416173430856675,-1.2308077374193973,-0.960635821853269
0.12588592137505017,-0.45149932623770567,1.1795509010636287,1.2070967362196094,0.8172042684114561,1.9853284627305683,-0.7269848413785512,0.6260485450814293,1.1640972008813262,-0.26268349347630426,-1.1978757534822482,1.4078013768903572,-1.531709846878952,0.9836636157482911,1.1725378472193946,1.111686338253185,0.4552165375193623,-0.5515561762843831,1.111154577917484,0.6861903106148626,-1.7673724814629306,0.1655567631455608,-1.6196470751642917,0.3035035160012165,-1.3297025907839655,0.27991265567125095,-1.3577988869467288,-0.11506733388005295,-0.7793678815014533,1.0692620475095607,0.09567658360606378,0.7565581543342332,-0.42394293908480346,-1.0868660512018675,-0.6940106077953864,-1.9079184392598478,-2.015095768007645,0.432224539333971,0.4567169273044672,1.2296162852112384,1.533085082484667,0.46583434523723716,-0.23908641634401112,-0.5887603261917197,0.21060015085375824,0.1160803610070111,-1.1497925963770046,0.35322566792173316,-0.2779596295771012,0.3291422627643854
0.6080126253038514,0.7316197163400182,0.06609511283562029,0.412056083269116,0.27276004291220235,0.9045667912220887,-0.8554103533857297,-0.7278083438634684,2.0424134069426394,-0.4751657341602503,0.11221783730793734,-0.3423615782903505,1.3917365384491776,0.6942444033222631,2.5707661255770944,-0.390019362630542,-0.09785866903833967,-0.9751071003159822,1.3984383337225674,1.2350225663517453,1.4615242864797662,0.6262293099922847,1.233797075666076,0.5345397702270612,0.9347734726174726,0.47456470571396375,-0.12713704160336173,-0.6622503800185827,-1.6462651837950752,1.9937071764759629,-1.4709537002490327,-0.5871724889383468,1.720325811734135,-0.5160959026472401,0.34931019824609055,0.28928188576207975,-0.6169077192550408,0.6323388914769675,1.1349843026367836,-0.37741200966141897,-0.11111359608380877,-1.4162072211387244,-0.34484618188977184,0.6110806995634548,-1.3892078914840236,0.24302181624625296,-0.9847590247183984,-0.6969266803629839,-1.9571407004081105,0.5399219711508927
0.41178212690108684,1.5278615112068215,-0.25398429086040675,-0.2909059668023016,-1.7363985026865905,-0.007986249305272693,-0.5232518659212124,-0.3158998415851863,0.372321072228552,-1.0722432331383318,-0.587434902763382,-0.6265105365078706,-1.7092262108813285,1.7179605435968086,-0.8608145571244208,-0.0004479828100702456,-0.36829982645933473,-1.266119153715529,-1.3605617333003766,0.6040925404438412,-0.6754948065879878,0.5074949186632337,-0.5962640245894558,0.7537028572035536,-1.1830045750776692,0.22117289906420856,-0.9486340352649997,1.5621286151355624,-0.8877287053719674,0.3733973884167769,-0.7602046256811036,-0.4183309486831,1.6353180959624307,-0.4041734438483987,-0.5475726265468066,-0.5228921040788472,-0.8538214891815966,-0.3737327819117891,1.22553996678321,1.1950918163892699,0.23524209555087752,-0.6454231172124637,-2.3919010192745964,1.5564947049115871,-1.1123573483503124,0.4581233493305885,1.9158504657689372,0.12171480036696983,-0.2959499183975356,0.0931921027784599
-0.7275103650082018,2.110824447350577,-1.147205617185259,-0.035316384691979126,0.3930748894010145,0.15759844650027832,0.9507438202312574,-0.7821384674582759,-0.39910608644134116,0.6559573541640749,-1.349035215696201,-0.5250317356996032,1.639164764579677,0.37687437942410923,0.2914353328582025,1.2652397981217287,2.1694952860415846,-0.5292975625652158,-2.059679665904797,0.7970981182390361,-0.06124416687431412,-0.32297492314363746,-0.0845634264947423,0.04745704541332303,-0.27285282510633524,0.8605788587124361,0.15402822485995177,-0.9264298081770989,-1.3874357896848266,-0.16758535744911784,-0.0756634422004463,-1.049556582041198,-0.9498894595423046,-0.5773244054258269,-0.9253072980882165,0.8618374975910947,-1.5236150472804901,-2.0882039608077854,0.47055576434671675,-0.7640722285809991,0.11403266407075446,-0.18019718769005813,0.29775503230989625,-0.4019813390015069,0.16254300587745618,-0.6396871137862417,-0.007857872750749909,0.2698318987234588,0.27144498337971684,0.6741246769606865
0.3997987088175015,0.8496604027305235,-1.24002196744327,0.26584547224738303,-0.24584777981160072,0.6495646686775938,-0.21279458375841553,0.8895816995272058,-2.085983420055884,2.3070020334822026,2.3553825691148047,-0.39005480584714924,-0.8296452771211592,-0.8567139506729833,-0.45894126147130154,0.27358854571757363,-0.4531723907416965,-0.686849876904469,1.3550868695604854,-2.239139748260201,-0.5887647923540448,-1.2205213578753902,-1.9022843478487448,0.6886527901489643,1.5192466278016568,1.1768174191348477,-0.9522303294381245,-1.2769701444970063,-2.263743439142918,-0.5435138962860784,-1.7886713744889395,0.5756279009978621,0.7281695422040654,-0.1296431701266293,0.2372967364171072,1.0967388481535976,0.40761849893221297,-0.3579625197201181,1.4480605086700733,-0.5191784364886406,-0.0065424500622835915,-0.13636360703035943,0.44371153989024764,0.7676853976065313,-0.4090637645065783,-0.27781926068203106,-2.1067298737257927,0.6752791006242399,-0.9464457976984023,-1.5434324159977335
0.6115210074345717,-0.9340812516400079,0.9110662106129601,-0.41831684856811363,0.026262150775564135,-0.5361100797857405,0.35769461871481323,1.1358336334475339,-1.6903549818724062,1.3432898124600456,-1.585234214671443,1.7155249152209857,1.0902799753609773,0.4012274326365354,-0.5641195793892448,0.8015425833550299,-1.5388732179458393,1.0691782340236262,0.09406126134767595,-0.8355846660914041,-0.031311423041337064,0.9123417645889688,-0.6061749930729416,0.6991279295002008,0.7900997439734874,-0.3826440340672155,0.5242444013596996,-0.3730674280528453,-1.4284490461399646,2.2067337422984585,0.763972207949034,0.24910591897302492,-0.6251519155304917,0.07892547153117684,-1.191568505198373,0.09186383024755412,-0.3885168847679947,-1.1661889874714926,0.3188026406225135,-0.2232827276725789,0.4920522868547647,-0.575329722513702,0.9341813129908871,-0.963833608727595,0.7488055182503156,0.09548123646601005,-1.5340140767827306,-0.3990386672626569,2.574696052466835,0.5380381499497329
-0.15666900153405997,0.18854779190876608,0.8958328163525522,0.8854106642990275,-0.5168705953147019,-0.8961346810827387,0.1228779962086065,-2.310266472694436,-2.7983347873330295,0.3676460869343592,-1.4205773444153484,-0.0688141086052396,-0.29118621579095216,-1.0818780648343107,-0.5362740559423156,1.4835875095082407,0.675182375565508,-0.11196011417712536,-1.0267640020529274,-0.9940071801929296,-1.6500207155258177,1.7538240867349164,-0.39730130303261085,-1.4092289225971142,-2.017352082164993,-1.997617926877969,0.9022032823292749,2.0741258177723383,-1.0256147366680293,-0.4242643728295565,1.1915709504600656,0.06250932310075454,-0.6304019296245639,0.9425028470991847,-2.1220390704485803,0.6689728286159159,-0.5246756857360233,-3.0536838451488904,-0.16856552670922922,-0.30644418932761025,0.1907061953048413,0.2528668249907254,0.05672321958355457,-1.1936432707011233,0.258117177752226,-0.5167641940132296,0.5652915362887675,0.2713222736074705,-0.7703395653726252,-0.5347437727611505
-1.3498167914060195,-1.237329469532943,-0.513081064036427,1.8104012639841116,0.6845599150186124,1.4989780395322114,2.1144618341003873,0.3454450265962418,-1.7553766393423513,2.1470068740749833,-0.4522519516183767,0.42399816075968466,1.0925156135490404,1.3544248055132384,-0.623264672618611,-0.8194030122229818,-0.01606042604923491,-0.8292521779032745,2.070093512972135,-0.2342281242471851,-1.620994456795429,-0.16716312686776175,-0.8091880024436328,-0.699633969041152,-1.1616243594668159,1.1377923625439217,0.15537247178872207,0.28257680752536396,-0.4921211549829322,0.2863961745156828,-1.2228396040001843,-1.4096023566700786,0.29261626148565717,-0.4560681521929007,0.35268905119673316,-0.42830615173500697,-0.44834825664261213,-1.1572574942086384,0.2032486668103933,-1.558363833841753,0.02521706490487301,0.4190170033672549,-0.5832199711646257,0.6797297174036958,1.2394669509881535,0.5996668235909394,-0.6738296202835508,-0.9618569093241427,-0.49982785896828247,-0.39529006744107453
-0.290624630943013,-1.2727344350549639,-0.8754475686331044,0.7762495944400607,-0.011127957748516996,-0.8860290481764227,0.3254547990568097,0.292797258207443,0.4956655098524232,0.28520653675962615,-0.6165772619498484,-1.5308442188302214,-0.29678830396927935,0.4379893212441129,0.550643398836746,-0.9543266626171515,-0.04039352564629933,-0.7375669749334768,-1.2492828969311855,-0.12581502254746868,-0.3059661830146283,0.14962729329161514,-0.12399821924379587,-0.3964643943817902,-0.8146115659402423,0.44844851536309144,-0.3782045878567881,-0.2486564440117572,0.1118661979297211,0.6332749270509718,0.5534559611631178,0.467201280481993,-1.0261862301800935,0.3297303713820242,-0.15644753125377048,1.9258402925088962,0.9884068026946622,0.5524673339878018,0.02860826986977846,-0.2636313058599444,1.0295474971531973,0.19537306976721672,-0.9317119213624648,-0.26549533122142155,1.3041034073204931,0.795120180094929,0.7527459271007318,-0.9483046015190647,-0.6874739200682478,1.7729869376507574
