Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20
1.6420392602414544,-1.5411153858653976,0.9006632974282712,0.8314844682337657,-0.0793031451851996,-0.7325679597614492,-0.60280516996346,1.0136066368328973,-0.16911624852562318,-0.7198155451833692,0.22785622168291483,0.6185708429486448,0.8791446755430352,-0.6698618886560597,0.2728105601041072,-1.2801574159428233,0.6515261582975783,1.4898245259117715,-1.711569190533961,-0.7265846318858932
-0.45763601638200735,1.610248449096244,0.8055605919028154,-0.16437216248559325,0.008363265234092317,0.7187664219202057,-1.173353318306907,0.20930221556185263,-0.1723443435592873,-2.32733982862136,-0.8439528471879474,-0.08364732972686344,-2.1558051295684777,0.5776771025883338,0.24877587097356543,-0.8048077421676829,-0.7862368780499265,1.9348618235837776,-0.716387864878212,0.37922402657758814
-0.7331504502157145,-0.8932830979081345,0.521525122040852,-0.3362912588155065,-0.0957775840981966,1.1348699862990614,2.488303670550018,0.27371584413790107,0.23001108083479696,1.1237462216378964,0.8414084112849853,0.5551630596110354,-0.2520964344735246,0.43956437601812276,0.13732660120382464,-0.38926573505790707,1.0956944001418387,-0.28904178837277616,1.5596297840250022,0.26118035567865544
-0.48770052125324537,1.1555026691172425,-1.0007913927788867,-0.1984719348340535,0.8974798735725931,-2.194477644017694,-1.2757923916606817,-0.3195927581632827,0.11133056382622122,0.8272056677543851,0.31248563460581374,-0.30397374882594685,1.5899262763649489,0.6411205927805469,-1.7384234741623337,0.9039638012858028,0.697424793806203,0.22497809016878587,1.5126306275577763,0.7622683946111425
0.9350256811461921,-0.7274768082107815,0.40670152653889297,0.960342891005714,0.7533006378215304,0.9074948555630584,-0.39673926270876114,-0.028130235398560542,-0.7617339324288014,0.7442867342582824,-0.786197113914493,0.23633428366526468,-0.857670579246665,-0.850182705329454,0.30597418330803544,-0.11232530483901146,1.2342088096727633,-2.453973669129119,0.2970014767166496,-1.6830434704973523
-0.042086044562789714,1.144305333792071,0.9576966559205833,1.0086619772148209,1.7849993452707082,1.4751249304344152,1.5353920729535024,0.5742134002478697,-0.21691822169453134,-0.10062470925330162,-1.3089779227296012,-1.0491491590168385,0.5503731056234439,0.9842429105264373,-0.868199933487462,0.866598332767121,0.9067498510885281,1.6669005202077951,-1.0710515234344913,-1.5818835137979952
1.8404245103417494,0.04492839838773447,0.7046077081481518,-0.28288419841446794,0.8434361357790363,0.6400636393114975,-2.3387048819517995,-0.5816093511926718,-0.3381618135858045,1.3973367918772346,-1.267856394206521,0.9296103902526439,1.022359538840883,-0.648977116033363,-0.8039298506104589,-0.48184209189668936,1.3436822103108077,0.5632098955201529,0.22845909838509498,0.11934191721636475
1.2731775797039864,-0.2973522783928513,-0.5599841182077756,1.2453698507558029,-1.1246667129936312,-1.8168866234329502,-0.2853266766965421,-0.3998290268619922,-0.3695961824425302,-0.015227140226435558,-0.7523987658588756,-0.6960284051799926,-0.2296258217990952,0.06008164874937195,0.3806259428369051,1.237438510941622,-1.1303258915789625,-2.0093647749496646,-0.4750465405967717,-0.26801714301876356
0.8726462633557774,0.43260594809927005,0.844522443962613,0.5711460805104657,0.7372759260818932,0.5221133941003081,0.2392672947424007,0.013181202708771406,-0.5413508352680767,1.1575482786625473,-1.3224222875768499,-0.8894336122776318,-0.8264385478698048,-1.0515174702051993,0.40876588181789375,1.027951176946139,-0.42949512742827345,0.21280836376880066,1.2560905865752368,1.2522900752389112
-1.5917725386755022,-0.5660506930259152,0.6093215313683328,0.791186553146647,-0.7541332203255604,-1.259471503164169,0.557007029910586,2.6063537354366084,1.222123216475953,-0.24659106959463806,2.204528446297549,-0.933383780019741,-0.9413215486225884,0.7981926486248339,-0.06636406759285567,-1.406133009680467,1.5744206623897727,-0.2622450060169908,-0.019181441650094118,0.7344888161674169
-1.0408927425173937,1.2928419205256128,0.6875848462900002,-1.6106095890124006,-0.32710889519985925,0.603261308351844,-0.010588689940825837,0.09041616483470243,0.054825129255894535,-0.5981637946267857,1.4759568004187202,-0.22290282984984275,-0.36917332524239554,1.4678488654805806,-1.1644621765012,-0.5623497649256297,-0.12107872621996596,0.2935964039446899,-0.6670139496335065,-1.7111403048790663
-0.14935196447770488,-0.44552023942507024,-0.5213075300069254,-0.04032768401940036,1.3593449791998122,0.5549370254690285,0.7204871182855024,-1.002560431944101,0.4859968715546209,0.9484515669692697,-0.06066248425866441,0.21173775122770408,2.048937921784978,1.30111346076466,-0.5047772225415031,-0.7802131497092104,1.998937112138281,-1.3198542724410531,-0.019830752638738184,0.5797333985459119
-1.932655312345719,-0.404468961369634,1.1608550924773962,1.1528388785910197,0.8704979927368287,2.517302003727873,0.8711393195772492,0.012208928410736692,-0.9757536140871795,1.5244669378969014,-0.8632360744172406,-1.148116177998038,1.4356376050516668,0.7948774981434963,-0.05211136253120913,2.975330581568498,0.44810001628606466,1.0688838459976686,-0.3323115370650584,-0.6605328963586817
-0.6507126225690031,1.1355162203511886,1.5308537657758094,0.218487708434864,-0.3972614572480604,-0.5577916377557905,1.356016771891636,-0.29735434108486164,1.647680029043155,-0.5350738460531961,0.6011346157562962,1.6264948558802208,0.9902680652537864,1.5216936348399197,0.5723939098635898,0.7162656364968116,-0.14226927879531454,0.2836975056836317,-1.0431445397957828,-0.507363672819497
0.6622136021976801,-1.1643701376862805,-0.24369354112140065,0.8164922994492693,-1.5237983323665112,-0.12944694179825514,-0.8216411808398786,-0.20716155016925,2.253331847428041,-2.453866067043538,1.0194908238614149,-0.6627553644578398,0.4934093823318345,-0.22709039184353474,0.9240936865387096,-0.8020647759557255,-0.9076389712415375,2.8770387514488776,0.44197986767082187,-0.7957508451422522
0.5217580807887119,-0.019481345131505536,-0.9295315779401205,-0.3488754981865746,1.3643409493535,-0.2618706438452688,0.26040218304628093,1.901456369652961,2.3133706430784997,-0.9413858605802242,-0.3396871380151545,-0.8849520214989339,-0.44299628103318917,-1.6059948577783871,-0.20504400976617515,-0.07191737236130342,-0.7056143086870098,0.18040333294268746,-0.24354996240248694,-1.2537429541177412
-0.5657720685639448,1.138922772343542,0.005602909214802237,0.5876704510361977,-0.1332189250455194,-0.9073843473551286,-1.929444569327943,1.7458156438868984,0.19857791103000877,-1.1690752514455436,1.4910648818694514,-1.5688750817379482,-0.7112230912383484,-0.3544217045204812,-0.4844471514037411,0.4016635906137191,-1.0344837397531064,0.30515543419664237,0.9119936743214372,-0.32675113226608266
-1.3155562762614634,0.28751133279659247,-0.06252106482470825,-0.10640786451813997,1.0661468982571185,-2.0346139704225634,-1.397729085556037,-1.4808583364753107,1.190504094068039,-0.8269319578601434,1.1689920347372371,-0.7838456010985904,0.6618592740306479,-0.8956447334993647,-0.12572717859706153,-1.9271685197211676,-0.13999192908314748,0.7741572300273446,0.07223152127876697,-0.29428843359591156
2.111547568029782,0.3780755641820403,0.8147958437576462,0.590706065659296,-0.6586680529958922,2.467548967943055,-0.8172790078986699,-0.46306546337756205,-0.4344967254157644,0.19960654628254537,0.17499323985207396,0.5385542780294147,-0.20240330054371095,-0.818176866247392,-0.03207121414582156,-1.5134959090469813,-0.24476954999171657,-1.0817858802412434,-1.059013064604683,-0.8527733233042011
